sub-category	geneID	category
toxiferous-side-effect	3717	pharmacogenomic
toxiferous-side-effect	3767	pharmacogenomic
toxiferous-side-effect	3949	pharmacogenomic
toxiferous-side-effect	3952	pharmacogenomic
toxiferous-side-effect	4036	pharmacogenomic
toxiferous-side-effect	4056	pharmacogenomic
toxiferous-side-effect	4128	pharmacogenomic
toxiferous-side-effect	4179	pharmacogenomic
toxiferous-side-effect	4282	pharmacogenomic
toxiferous-side-effect	4353	pharmacogenomic
toxiferous-side-effect	4397	pharmacogenomic
toxiferous-side-effect	4521	pharmacogenomic
toxiferous-side-effect	4522	pharmacogenomic
toxiferous-side-effect	4524	pharmacogenomic
toxiferous-side-effect	4548	pharmacogenomic
toxiferous-side-effect	4552	pharmacogenomic
toxiferous-side-effect	4595	pharmacogenomic
toxiferous-side-effect	4683	pharmacogenomic
toxiferous-side-effect	4790	pharmacogenomic
toxiferous-side-effect	4846	pharmacogenomic
toxiferous-side-effect	4915	pharmacogenomic
toxiferous-side-effect	4968	pharmacogenomic
toxiferous-side-effect	4973	pharmacogenomic
toxiferous-side-effect	4988	pharmacogenomic
toxiferous-side-effect	5028	pharmacogenomic
toxiferous-side-effect	5054	pharmacogenomic
toxiferous-side-effect	5152	pharmacogenomic
toxiferous-side-effect	5243	pharmacogenomic
toxiferous-side-effect	5244	pharmacogenomic
toxiferous-side-effect	5321	pharmacogenomic
toxiferous-side-effect	5327	pharmacogenomic
toxiferous-side-effect	5346	pharmacogenomic
toxiferous-side-effect	5367	pharmacogenomic
toxiferous-side-effect	5409	pharmacogenomic
toxiferous-side-effect	5444	pharmacogenomic
toxiferous-side-effect	5465	pharmacogenomic
toxiferous-side-effect	5468	pharmacogenomic
toxiferous-side-effect	5740	pharmacogenomic
toxiferous-side-effect	5742	pharmacogenomic
toxiferous-side-effect	5743	pharmacogenomic
toxiferous-side-effect	5997	pharmacogenomic
toxiferous-side-effect	5999	pharmacogenomic
toxiferous-side-effect	6240	pharmacogenomic
toxiferous-side-effect	6337	pharmacogenomic
toxiferous-side-effect	6338	pharmacogenomic
toxiferous-side-effect	6340	pharmacogenomic
toxiferous-side-effect	6470	pharmacogenomic
toxiferous-side-effect	6520	pharmacogenomic
toxiferous-side-effect	6530	pharmacogenomic
toxiferous-side-effect	6531	pharmacogenomic
toxiferous-side-effect	6532	pharmacogenomic
toxiferous-side-effect	6557	pharmacogenomic
toxiferous-side-effect	6559	pharmacogenomic
toxiferous-side-effect	6573	pharmacogenomic
toxiferous-side-effect	6648	pharmacogenomic
toxiferous-side-effect	6817	pharmacogenomic
toxiferous-side-effect	6844	pharmacogenomic
toxiferous-side-effect	6891	pharmacogenomic
toxiferous-side-effect	7021	pharmacogenomic
toxiferous-side-effect	7040	pharmacogenomic
toxiferous-side-effect	7054	pharmacogenomic
toxiferous-side-effect	7099	pharmacogenomic
toxiferous-side-effect	7124	pharmacogenomic
toxiferous-side-effect	7166	pharmacogenomic
toxiferous-side-effect	7172	pharmacogenomic
toxiferous-side-effect	7298	pharmacogenomic
toxiferous-side-effect	7364	pharmacogenomic
toxiferous-side-effect	7421	pharmacogenomic
toxiferous-side-effect	7486	pharmacogenomic
toxiferous-side-effect	7515	pharmacogenomic
toxiferous-side-effect	7517	pharmacogenomic
toxiferous-side-effect	7518	pharmacogenomic
toxiferous-side-effect	8140	pharmacogenomic
toxiferous-side-effect	8170	pharmacogenomic
toxiferous-side-effect	8647	pharmacogenomic
toxiferous-side-effect	8824	pharmacogenomic
toxiferous-side-effect	8836	pharmacogenomic
toxiferous-side-effect	9177	pharmacogenomic
toxiferous-side-effect	9392	pharmacogenomic
toxiferous-side-effect	9429	pharmacogenomic
toxiferous-side-effect	9575	pharmacogenomic
toxiferous-side-effect	10257	pharmacogenomic
toxiferous-side-effect	10561	pharmacogenomic
toxiferous-side-effect	10599	pharmacogenomic
toxiferous-side-effect	10800	pharmacogenomic
toxiferous-side-effect	11309	pharmacogenomic
toxiferous-side-effect	23428	pharmacogenomic
toxiferous-side-effect	25802	pharmacogenomic
toxiferous-side-effect	26191	pharmacogenomic
toxiferous-side-effect	29881	pharmacogenomic
toxiferous-side-effect	50940	pharmacogenomic
toxiferous-side-effect	51206	pharmacogenomic
toxiferous-side-effect	54577	pharmacogenomic
toxiferous-side-effect	54578	pharmacogenomic
toxiferous-side-effect	54658	pharmacogenomic
toxiferous-side-effect	56203	pharmacogenomic
toxiferous-side-effect	57105	pharmacogenomic
toxiferous-side-effect	59272	pharmacogenomic
toxiferous-side-effect	64127	pharmacogenomic
toxiferous-side-effect	64805	pharmacogenomic
toxiferous-side-effect	84062	pharmacogenomic
toxiferous-side-effect	116519	pharmacogenomic
toxiferous-side-effect	255738	pharmacogenomic
toxiferous-side-effect	283871	pharmacogenomic
toxiferous-side-effect	442721	pharmacogenomic
unknown-pharmacogenomic	1231	pharmacogenomic
unknown-pharmacogenomic	1312	pharmacogenomic
unknown-pharmacogenomic	1385	pharmacogenomic
unknown-pharmacogenomic	1544	pharmacogenomic
unknown-pharmacogenomic	1545	pharmacogenomic
unknown-pharmacogenomic	1555	pharmacogenomic
unknown-pharmacogenomic	1557	pharmacogenomic
unknown-pharmacogenomic	1559	pharmacogenomic
unknown-pharmacogenomic	1565	pharmacogenomic
unknown-pharmacogenomic	1576	pharmacogenomic
unknown-pharmacogenomic	1577	pharmacogenomic
unknown-pharmacogenomic	1586	pharmacogenomic
unknown-pharmacogenomic	5243	pharmacogenomic
unknown-pharmacogenomic	6323	pharmacogenomic
unknown-pharmacogenomic	6347	pharmacogenomic
unknown-pharmacogenomic	6414	pharmacogenomic
unknown-pharmacogenomic	6462	pharmacogenomic
unknown-pharmacogenomic	54578	pharmacogenomic
unknown-pharmacogenomic	54600	pharmacogenomic
unknown-pharmacogenomic	54657	pharmacogenomic
unknown-pharmacogenomic	54658	pharmacogenomic
anorexia	181	Psychological
anorexia	421	Psychological
anorexia	552	Psychological
anorexia	627	Psychological
anorexia	886	Psychological
anorexia	1312	Psychological
anorexia	1814	Psychological
anorexia	1815	Psychological
anorexia	2099	Psychological
anorexia	2100	Psychological
anorexia	2693	Psychological
anorexia	3352	Psychological
anorexia	3356	Psychological
anorexia	3358	Psychological
anorexia	3363	Psychological
anorexia	3481	Psychological
anorexia	3777	Psychological
anorexia	3782	Psychological
anorexia	4915	Psychological
anorexia	4985	Psychological
anorexia	6530	Psychological
anorexia	6532	Psychological
anorexia	7126	Psychological
anorexia	7166	Psychological
anorexia	7351	Psychological
anorexia	7352	Psychological
anorexia	9370	Psychological
anorexia	9575	Psychological
anorexia	51738	Psychological
anorexia	56729	Psychological
anxiety	43	Psychological
anxiety	134	Psychological
anxiety	135	Psychological
anxiety	627	Psychological
anxiety	1312	Psychological
anxiety	1622	Psychological
anxiety	1813	Psychological
anxiety	2559	Psychological
anxiety	2571	Psychological
anxiety	2572	Psychological
anxiety	2908	Psychological
anxiety	3351	Psychological
anxiety	3356	Psychological
anxiety	4128	Psychological
anxiety	4311	Psychological
anxiety	5025	Psychological
anxiety	5027	Psychological
anxiety	5444	Psychological
anxiety	6532	Psychological
anxiety	7021	Psychological
anxiety	7166	Psychological
anxiety	10645	Psychological
anxiety	51083	Psychological
craving	1815	Psychological
craving	3356	Psychological
craving	3358	Psychological
depressive	152	Psychological
depressive	153	Psychological
depressive	183	Psychological
depressive	185	Psychological
depressive	186	Psychological
depressive	348	Psychological
depressive	367	Psychological
depressive	553	Psychological
depressive	613	Psychological
depressive	627	Psychological
depressive	886	Psychological
depressive	1129	Psychological
depressive	1139	Psychological
depressive	1268	Psychological
depressive	1312	Psychological
depressive	1392	Psychological
depressive	1393	Psychological
depressive	1394	Psychological
depressive	1395	Psychological
depressive	1493	Psychological
depressive	1557	Psychological
depressive	1559	Psychological
depressive	1565	Psychological
depressive	1636	Psychological
depressive	1812	Psychological
depressive	1813	Psychological
depressive	1814	Psychological
depressive	1815	Psychological
depressive	2099	Psychological
depressive	2100	Psychological
depressive	2289	Psychological
depressive	2554	Psychological
depressive	2556	Psychological
depressive	2558	Psychological
depressive	2571	Psychological
depressive	2768	Psychological
depressive	2778	Psychological
depressive	2784	Psychological
depressive	2899	Psychological
depressive	2908	Psychological
depressive	3350	Psychological
depressive	3351	Psychological
depressive	3356	Psychological
depressive	3358	Psychological
depressive	3359	Psychological
depressive	3361	Psychological
depressive	3362	Psychological
depressive	3454	Psychological
depressive	4128	Psychological
depressive	4804	Psychological
depressive	4842	Psychological
depressive	4852	Psychological
depressive	4915	Psychological
depressive	4988	Psychological
depressive	5027	Psychological
depressive	5243	Psychological
depressive	5321	Psychological
depressive	5444	Psychological
depressive	6281	Psychological
depressive	6303	Psychological
depressive	6347	Psychological
depressive	6527	Psychological
depressive	6530	Psychological
depressive	6531	Psychological
depressive	6532	Psychological
depressive	7021	Psychological
depressive	7166	Psychological
depressive	7466	Psychological
depressive	8863	Psychological
depressive	9177	Psychological
depressive	9575	Psychological
depressive	9968	Psychological
depressive	27185	Psychological
depressive	51291	Psychological
depressive	84062	Psychological
depressive	121278	Psychological
depressive	267012	Psychological
disorder	134	Psychological
disorder	135	Psychological
disorder	150	Psychological
disorder	151	Psychological
disorder	152	Psychological
disorder	153	Psychological
disorder	183	Psychological
disorder	213	Psychological
disorder	290	Psychological
disorder	341	Psychological
disorder	348	Psychological
disorder	367	Psychological
disorder	627	Psychological
disorder	706	Psychological
disorder	885	Psychological
disorder	886	Psychological
disorder	887	Psychological
disorder	920	Psychological
disorder	925	Psychological
disorder	1137	Psychological
disorder	1139	Psychological
disorder	1268	Psychological
disorder	1312	Psychological
disorder	1385	Psychological
disorder	1390	Psychological
disorder	1392	Psychological
disorder	1395	Psychological
disorder	1471	Psychological
disorder	1493	Psychological
disorder	1509	Psychological
disorder	1557	Psychological
disorder	1565	Psychological
disorder	1573	Psychological
disorder	1588	Psychological
disorder	1621	Psychological
disorder	1636	Psychological
disorder	1644	Psychological
disorder	1734	Psychological
disorder	1812	Psychological
disorder	1813	Psychological
disorder	1814	Psychological
disorder	1815	Psychological
disorder	1816	Psychological
disorder	2047	Psychological
disorder	2099	Psychological
disorder	2332	Psychological
disorder	2550	Psychological
disorder	2554	Psychological
disorder	2556	Psychological
disorder	2558	Psychological
disorder	2559	Psychological
disorder	2560	Psychological
disorder	2562	Psychological
disorder	2571	Psychological
disorder	2739	Psychological
disorder	2898	Psychological
disorder	2899	Psychological
disorder	2902	Psychological
disorder	3123	Psychological
disorder	3290	Psychological
disorder	3350	Psychological
disorder	3351	Psychological
disorder	3352	Psychological
disorder	3356	Psychological
disorder	3358	Psychological
disorder	3359	Psychological
disorder	3362	Psychological
disorder	3630	Psychological
disorder	3782	Psychological
disorder	3831	Psychological
disorder	3939	Psychological
disorder	3945	Psychological
disorder	3952	Psychological
disorder	4081	Psychological
disorder	4128	Psychological
disorder	4159	Psychological
disorder	4311	Psychological
disorder	4846	Psychological
disorder	4916	Psychological
disorder	4988	Psychological
disorder	5020	Psychological
disorder	5021	Psychological
disorder	5179	Psychological
disorder	5241	Psychological
disorder	5409	Psychological
disorder	5663	Psychological
disorder	5997	Psychological
disorder	6347	Psychological
disorder	6462	Psychological
disorder	6505	Psychological
disorder	6530	Psychological
disorder	6531	Psychological
disorder	6532	Psychological
disorder	6616	Psychological
disorder	6646	Psychological
disorder	6755	Psychological
disorder	6999	Psychological
disorder	7068	Psychological
disorder	7166	Psychological
disorder	7252	Psychological
disorder	9177	Psychological
disorder	9619	Psychological
disorder	10215	Psychological
disorder	27201	Psychological
disorder	51083	Psychological
disorder	84062	Psychological
disorder	116448	Psychological
disorder	121278	Psychological
disorder	267012	Psychological
drug-respone-and-treatment	1312	Psychological
drug-respone-and-treatment	1565	Psychological
drug-respone-and-treatment	1621	Psychological
drug-respone-and-treatment	1813	Psychological
drug-respone-and-treatment	1815	Psychological
drug-respone-and-treatment	3350	Psychological
drug-respone-and-treatment	3356	Psychological
drug-respone-and-treatment	3358	Psychological
drug-respone-and-treatment	3359	Psychological
drug-respone-and-treatment	3362	Psychological
drug-respone-and-treatment	9177	Psychological
eating	627	Psychological
eating	885	Psychological
eating	1312	Psychological
eating	2100	Psychological
eating	3356	Psychological
eating	3481	Psychological
eating	3952	Psychological
eating	3953	Psychological
eating	4160	Psychological
eating	6532	Psychological
eating	7166	Psychological
eating	51738	Psychological
mania	5243	Psychological
mania	6531	Psychological
mania	7054	Psychological
mood-related	115	Psychological
mood-related	135	Psychological
mood-related	627	Psychological
mood-related	885	Psychological
mood-related	1268	Psychological
mood-related	1312	Psychological
mood-related	1636	Psychological
mood-related	1812	Psychological
mood-related	1813	Psychological
mood-related	1814	Psychological
mood-related	1815	Psychological
mood-related	2554	Psychological
mood-related	2556	Psychological
mood-related	2566	Psychological
mood-related	2784	Psychological
mood-related	3350	Psychological
mood-related	3356	Psychological
mood-related	3358	Psychological
mood-related	3362	Psychological
mood-related	4128	Psychological
mood-related	4129	Psychological
mood-related	5243	Psychological
mood-related	6532	Psychological
mood-related	7054	Psychological
mood-related	7166	Psychological
mood-related	8863	Psychological
mood-related	9575	Psychological
mood-related	23305	Psychological
mood-related	23408	Psychological
neurosis	627	Psychological
neurosis	1312	Psychological
neurosis	1815	Psychological
neurosis	4128	Psychological
neurosis	6532	Psychological
neurosis	9575	Psychological
personality-intelligence-memory	127	Psychological
personality-intelligence-memory	148	Psychological
personality-intelligence-memory	150	Psychological
personality-intelligence-memory	152	Psychological
personality-intelligence-memory	153	Psychological
personality-intelligence-memory	348	Psychological
personality-intelligence-memory	627	Psychological
personality-intelligence-memory	1129	Psychological
personality-intelligence-memory	1139	Psychological
personality-intelligence-memory	1270	Psychological
personality-intelligence-memory	1312	Psychological
personality-intelligence-memory	1395	Psychological
personality-intelligence-memory	1557	Psychological
personality-intelligence-memory	1565	Psychological
personality-intelligence-memory	1621	Psychological
